Code|RUES|"Service des Impôts des Particuliers
(SIP)"|Secteur d'assiette (SA)|Trésorerie|Service des Impôts des Entreprises (SIE)|Pôle enregis-trement (PE)|"Service de Publicité Foncière 
(SPF) "|||||||
7323|RAYMOND SOMMER (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
7324|RAYNAL (CHEM)|B|4|0092|B|TO3|TO1|||||||
7325|RAYNAL (IMP)|B|4|0092|B|TO3|TO1|||||||
7332|RAYNAUD (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
7336|REBOUL (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
7340|RECLUSANE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
7344|RECOLLETS (BLD DES) (Impairs)|TC|1|0027|TC|TO3|TO1|||||||
7344|RECOLLETS (BLD DES) (Pairs)|TR|2|0065|TR|TO3|TO1|||||||
7346|RECTEUR DOTTIN (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
7347|RECTEUR DRESCH (IMP)|TO|1|0018|TMI|TO3|TO2|||||||
7350|RECTEUR GHEUSI (IMP)|TO|1|0018|TMI|TO3|TO2|||||||
7351|RECTEUR PAUL LAPIE (IMP)|TO|1|0018|TMI|TO3|TO2|||||||
7352|REGANS (RUE DES)|TC|1|0027|TC|TO3|TO1|||||||
7354|RECTEUR R. DELTHEIL (CHEM)|TO|1|0018|TMI|TO3|TO2|||||||
7356|REGENCE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
7358|REDOUTES (RUE DES)|B|4|0092|B|TO3|TO1|||||||
7359|REFRACTAIRES ET MAQUISARDS (IMP DES)|TO|1|0018|TMI|TO3|TO2|||||||
7360|REGINE (RUE DE LA)|TSO|3|0029|TMI|TO3|TO2|||||||
7364|REGUELONGUE (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
7365|REGUELONGUE (IMP )|TO|1|0018|TMI|TO3|TO2|||||||
7368|REILLE (RUE)|B|4|0092|B|TO3|TO1|||||||
7372|REIMS (RUE DE)|TSE|2|0028|TR|TO3|TO1|||||||
7376|REMBRANDT (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
7380|REMPART MATABIAU (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7384|REMPART SAINT ETIENNE(RUE)|TC|1|0027|TC|TO3|TO1|||||||
7388|REMPART VILLENEUVE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7392|REMUSAT (RUE DE)  (Pairs)|TC|1|0027|TC|TO3|TO1|||||||
7392|REMUSAT(RUE) (Impairs)|TC|3|0027|TC|TO3|TO1|||||||
7394|RENAISSANCE (PLACE DE LA)|TR|2|0065|TR|TO3|TO1|||||||
7396|RENARD (CHEM DU)|TO|1|0018|TMI|TO3|TO2|||||||
7398|RENEE ASPE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7399|RENE CABAU (IMP)|B|4|0092|B|TO3|TO1|||||||
7400|RENE BAZIN (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
7401|RENE CASSIN (RUE)|TN|2|0063|TN|TO3|TO1|||||||
7402|RENE CRABOS (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
7403|RENE COTY (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
7404|RENE DESCARTES (RUE)|B|4|0092|B|TO3|TO1|||||||
7405|RENE DUGAY TROUIN (RUE)|TR|4|0065|TR|TO3|TO1|||||||
7406|RENE COUZINET (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
7407|RENE FONCK (IMP)|TO|2|0018|TMI|TO3|TO2|||||||
7408|RENE FONQUERNE (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
7409|RENE MOUCHOTTE (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
7410|RENE NELLI (RUE)|TN|3|0063|TN|TO3|TO1|||||||
7411|RENE RODO (IMP)|B|4|0092|B|TO3|TO1|||||||
7412|RENE SENTENAC (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
7413|RENE LEDUC (RUE)|B|4|0092|B|TO3|TO1|||||||
7414|RENE SIROT (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
7415|RENE GOSCINNY (RUE)|TR|2|0065|TR|TO3|TO1|||||||
7418|RENE VAISSE (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
7419|REFUZNIKS (RPT DES)|TC|1|0027|TC|TO3|TO1|||||||
7420|RENFORTS (RUE DES)|TC|1|0027|TC|TO3|TO1|||||||
7424|RENNES (RUE DE)|TNO|1|0064|TNO|TO3|TO1|||||||
7428|REPUBLIQUE (RUE DE LA)|TSO|3|0029|TMI|TO3|TO2|||||||
7432|RESERVOIR (RUE DU)|B|4|0092|B|TO3|TO1|||||||
7436|RESTANQUES (CHEM)|TR|1|0065|TR|TO3|TO1|||||||
7440|REUNION (PLACE DE LA)|TO|1|0018|TMI|TO3|TO2|||||||
7444|REVEL (IMP DE)|TR|1|0065|TR|TO3|TO1|||||||
7448|REVEL (RTE DE) (90 à la fin)|TSE|3|0028|TR|TO3|TO1|||||||
7448|REVEL (RTE DE) (Impairs et 2 à 88)|TSE|4|0028|TR|TO3|TO1|||||||
7452|REYER (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
7454|REYNERIE (AVE)|TSO|3|0029|TMI|TO3|TO2|||||||
7460|RHONE (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
7464|RIBAUTE (CHEM DE)|TSE|4|0028|TR|TO3|TO1|||||||
7468|RICHARD WAGNER (BLD) (27 à la fin et Pairs)|TO|4|0018|TMI|TO3|TO2|||||||
7468|RICHARD WAGNER (BLD) (1 à 25)|TSO|3|0029|TMI|TO3|TO2|||||||
7472|RIEUMES (RUE DE)|B|4|0092|B|TO3|TO1|||||||
7476|RIGUEPELS (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7480|RIMONT (RUE DE)|TSO|3|0029|TMI|TO3|TO2|||||||
7484|RINGAUD (RUE)|B|4|0092|B|TO3|TO1|||||||
7488|RIQUET (BLD)|TC|1|0027|TC|TO3|TO1|||||||
7492|RIQUET (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
7496|RIQUET (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7504|RISPET (CHEM DE)|TN|4|0063|TN|TO3|TO1|||||||
7508|RITAY (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
7510|RITAY (PLACE)|TNO|4|0064|TNO|TO3|TO1|||||||
7512|RIVALS (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7516|RIVALSUPERVIC (CHEM DE)|TR|2|0065|TR|TO3|TO1|||||||
7520|RIXENS (RUE)|B|4|0092|B|TO3|TO1|||||||
7524|ROBERT (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
7525|ROBERT  ARON (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
7526|ROBERT BAJAC (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
7528|ROBERT BORIOS (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7529|ROBERT BADEN-POWELL (RPT)|TSO|3|0029|TMI|TO3|TO2|||||||
7530|ROBERT CAMBERT (CHEM)|TSO|3|0029|TMI|TO3|TO2|||||||
7531|ROBERT DEBRE (RUE)|TR|2|0065|TR|TO3|TO1|||||||
7532|ROBERT CAMPARDON (AVE)|B|4|0092|B|TO3|TO1|||||||
7533|ROBERT CASTELLO (IMP)|TSE|3|0028|TR|TO3|TO1|||||||
7534|ROBERT DESNOS (CHEM)|TSO|4|0029|TMI|TO3|TO2|||||||
7535|ROBERT MESURET (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7536|ROBERT SCHUMAN (PLACE)|TC|3|0027|TC|TO3|TO1|||||||
7537|ROBERT CHAMPEAUX (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7538|ROBERT DOISNEAU (RUE)|B|4|0092|B|TO3|TO1|||||||
7539|ROBERT STOCCO (RUE)|TN|2|0063|TN|TO3|TO1|||||||
7540|ROBESPIERRE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7541|ROBERT FOLUS (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
7544|ROC (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7548|ROCAMADOUR (CHEM DE)|TO|3|0018|TMI|TO3|TO2|||||||
7552|ROCHEFORT (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7553|RODOLFO LLOPIS-FERRANDIZ (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
7553|RODOLFO LLOPIS FERRANDIZ (RUE)|TO|001|0018|TMI|TO3|TO2|||||||
7556|RODIN (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7560|RODOLOSE (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
7564|RODOLPHE BRESDIN (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7568|ROGER ARNAUD (PLACE)|TSE|2|0028|TR|TO3|TO1|||||||
7570|ROGER MORIN (IMP)|TSE|3|0028|TR|TO3|TO1|||||||
7571|ROGER MOMPEZAT (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
7572|ROGER SALENGRO (PLACE) (3 à la fin)|TC|1|0027|TC|TO3|TO1|||||||
7572|ROGER SALENGRO (PLACE) (Pairs)|TC|1|0027|TC|TO3|TO1|||||||
7572|ROGER SALENGRO (PLACE)  (1)|TNO|1|0064|TNO|TO3|TO1|||||||
7574|ROGER CAMBOULIVES (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
7576|ROGUET (PLACE)|TSO|4|0029|TMI|TO3|TO2|||||||
7577|ROLAND DORGELES (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7578|ROLAND (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
7579|ROLAND GARROS (IMP)|TNO|4|0064|TNO|TO3|TO1|||||||
7580|ROLAND GARROS (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
7584|ROMARIN (RUE DU)|B|4|0092|B|TO3|TO1|||||||
7588|ROMIGUIERES (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
7592|RONSARD (RUE)|TR|1|0065|TR|TO3|TO1|||||||
7596|ROODE (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
7600|ROQUELAINE (PLACE)|TC|3|0027|TC|TO3|TO1|||||||
7604|ROQUELAINE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7607|ROQUEMAUREL (IMP)|TO|2|0018|TMI|TO3|TO2|||||||
7608|ROQUEMAUREL (RUE) (11 à la fin et 8 à la fin)|TO|2|0018|TMI|TO3|TO2|||||||
7608|ROQUEMAUREL (RUE) (1 à 9 et 2 à 6)|TSO|4|0029|TMI|TO3|TO2|||||||
7609|ROQUEMAUREL (PASS)|TO|2|0018|TMI|TO3|TO2|||||||
7612|ROQUES (CHEM)|TNO|4|0064|TNO|TO3|TO1|||||||
7616|ROQUES PECH DAVID (CHEM)|TR|2|0065|TR|TO3|TO1|||||||
7617|ROSA BONHEUR (IMP)|TR|2|0065|TR|TO3|TO1|||||||
7619|ROSA PARKS (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
7620|ROSEAUX (RUE DES)|TR|4|0065|TR|TO3|TO1|||||||
7621|ARMORIAL (IMP DE L')|TNO|3|0064|TNO|TO3|TO1|||||||
7622|ARMENIE (PLACE D')|TC|3|0027|TC|TO3|TO1|||||||
7624|ROSERAIE (AVE DE LA)|B|4|0092|B|TO3|TO1|||||||
7625|ROSERAIE (PLACE DE LA)|B|4|0092|B|TO3|TO1|||||||
7628|ROSES (RUE DES)|B|4|0092|B|TO3|TO1|||||||
7632|ROSETTE (RUE)|B|4|0092|B|TO3|TO1|||||||
7636|ROSINE BET (PLACE)|B|4|0092|B|TO3|TO1|||||||
7640|ROSSIGNOL (RUE)|B|4|0092|B|TO3|TO1|||||||
7642|ROTARY (PLACE DU)|B|4|0092|B|TO3|TO1|||||||
7644|ROUAIX (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
7648|ROUBICHOU (RUE)|B|4|0092|B|TO3|TO1|||||||
7649|ROUDOUS (RUE DES)|TSE|4|0028|TR|TO3|TO1|||||||
7652|ROUEN (RUE DE)|TSE|1|0028|TR|TO3|TO1|||||||
7656|ROUERGUE (RUE DU)|TSO|4|0029|TMI|TO3|TO2|||||||
7668|ROUSSILLON (RUE DU)|TSO|4|0029|TMI|TO3|TO2|||||||
7672|ROUSSIMORT (CHEM DU)|TSO|4|0029|TMI|TO3|TO2|||||||
7676|ROYAN (RUE DE)|TN|1|0063|TN|TO3|TO1|||||||
7678|ROZES DE BROUSSE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7680|ROZIERS (RUE DES)|TC|3|0027|TC|TO3|TO1|||||||
7684|RUISSEAU (CHEM DU)|TR|2|0065|TR|TO3|TO1|||||||
7688|SABLES (RUE DES)|B|4|0092|B|TO3|TO1|||||||
7692|SABOTS (RUE DES)|TC|1|0027|TC|TO3|TO1|||||||
7696|SACHET (RUE DU)|TR|3|0065|TR|TO3|TO1|||||||
7698|SAILLAGOUSE (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
7700|SAINT AMAND (CHEM DE)|TO|3|0018|TMI|TO3|TO2|||||||
7704|SAINT ANTOINE DU T (RUE) (Impairs)|TC|1|0027|TC|TO3|TO1|||||||
7704|SAINT ANTOINE DU T (RUE) (Pairs)|TC|1|0027|TC|TO3|TO1|||||||
7708|SAINT AUBIN (IMP)|TC|1|0027|TC|TO3|TO1|||||||
7709|SAINT AUBIN (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
7712|SAINT AUBIN (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7716|SAINT BERNARD (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7720|SAINT BERTRAND (RUE)|B|4|0092|B|TO3|TO1|||||||
7724|SAINT BRUNO (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
7725|SAINT CAPRAIS (AVE)|B|4|0092|B|TO3|TO1|||||||
7726|SAINT CAPRAIS (PLACE)|B|4|0092|B|TO3|TO1|||||||
7728|SAINT CHARLES (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7737|SAINT CYR (RUE DE)|TC|1|0027|TC|TO3|TO1|||||||
7738|SAINT DENIS (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7740|SAINT DOMINIQUE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7748|SAINT ELOI (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
7752|SAINT EPHREM (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
7756|SAINT ETIENNE (PLACE) (1 à 7,15 à la fin et Pairs)|TC|1|0027|TC|TO3|TO1|||||||
7756|SAINT ETIENNE (PLACE) (9 à 13)|TC|1|0027|TC|TO3|TO1|||||||
7768|SAINT EXPEDIT (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
7772|SAINT EXUPERY (AVE DE) (2 à 118)|TR|1|0065|TR|TO3|TO1|||||||
7772|SAINT EXUPERY (AVE DE) (1 à 127)|TSE|2|0028|TR|TO3|TO1|||||||
7772|SAINT EXUPERY (AVE DE) (120 à la fin)|TSE|4|0028|TR|TO3|TO1|||||||
7772|SAINT EXUPERY (AVE DE) (129 à la fin)|TSE|2|0028|TR|TO3|TO1|||||||
7776|SAINT FELIX (IMP)|TSE|2|0028|TR|TO3|TO1|||||||
7780|SAINT FERREOL (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7784|SAINT GABRIEL (RUE)|TR|2|0065|TR|TO3|TO1|||||||
7788|SAINT GAUDENS (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
7792|SAINT GEORGES (PLACE) (1 à 13 et 2 à 14)|TC|1|0027|TC|TO3|TO1|||||||
7792|SAINT GEORGES (PLACE) (15 à la fin et 16 à la fin)|TC|3|0027|TC|TO3|TO1|||||||
7796|SAINT GERAUD (IMP)|TNO|1|0064|TNO|TO3|TO1|||||||
7800|SAINT GERMIER (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7801|SAINT GRANIER ( AVE)|TO|2|0018|TMI|TO3|TO2|||||||
7804|SAINT GERVAIS (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
7808|SAINT GILLES (RUE)|B|4|0092|B|TO3|TO1|||||||
7812|SAINT GUILHEM (RUE)|TR|2|0065|TR|TO3|TO1|||||||
7816|SAINT HENRI (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7820|SAINT HILAIRE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7824|SAINT HIPPOLYTE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7828|SAINT HONEST (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7832|SAINT HUBERT (RUE)|B|4|0092|B|TO3|TO1|||||||
7836|SAINT HYACINTHE (RUE)|B|4|0092|B|TO3|TO1|||||||
7840|SAINT JACQUES (IMP)|TC|1|0027|TC|TO3|TO1|||||||
7844|SAINT JACQUES (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
7848|SAINT JACQUES (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7850|SAINT JAMES (IMP)|TNO|4|0064|TNO|TO3|TO1|||||||
7852|SAINT JEAN (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7856|SAINT JEROME (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7860|SAINT JOSEPH (RUE)|TR|3|0065|TR|TO3|TO1|||||||
7864|SAINT JULIEN (PLACE)|TNO|1|0064|TNO|TO3|TO1|||||||
7868|SAINT JUST (RUE)|TN|2|0063|TN|TO3|TO1|||||||
7872|SAINT LAURENT (RUE)|B|4|0092|B|TO3|TO1|||||||
7876|SAINT LAZARE (PETITE RUE)|TC|3|0027|TC|TO3|TO1|||||||
7880|SAINT LEON (IMP)|TC|1|0027|TC|TO3|TO1|||||||
7884|SAINT LEON (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7888|SAINT LIGORY (RUE)|B|4|0092|B|TO3|TO1|||||||
7890|SAINT LO (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
7891|SAINT LOUIS DE TOULOUSE (RPT)|TO|002|0018|TMI|TO3|TO2|||||||
7892|SAINT LOUIS (RUE) (1 à 41 et 2 à 36)|B|4|0092|B|TO3|TO1|||||||
7892|SAINT LOUIS (RUE) (43 à la fin et 38 à la fin)|B|4|0092|B|TO3|TO1|||||||
7893|SAINT LOUIS DU SENEGAL (RUE)|TSE|3|0028|TR|TO3|TO1|||||||
7893|SAINT LOUIS DU SENEGAL (RUE)|TSE|3|0028|TR|TO3|TO1|||||||
7896|SAINT LUC (RUE)|TR|3|0065|TR|TO3|TO1|||||||
7900|SAINT LYS (RUE DE)|TR|2|0065|TR|TO3|TO1|||||||
7904|SAINT MALO (RUE DE)|TSO|4|0029|TMI|TO3|TO2|||||||
7908|SAINT MARTIN (RUE)|B|4|0092|B|TO3|TO1|||||||
7912|SAINT MARTORY (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
7913|SAINT MARTORY (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
7916|SAINT MICHEL (GRANDE RUE)|TC|1|0027|TC|TO3|TO1|||||||
7924|SAINT NICOLAS (GRANDE RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7928|SAINT ORENS (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7932|SAINT PAER (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
7936|SAINT PANTALEON (RUE) (Pairs)|TC|1|0027|TC|TO3|TO1|||||||
7936|SAINT PANTALEON (RUE) (Impairs)|TNO|1|0064|TNO|TO3|TO1|||||||
7940|SAINT PAPOUL (RUE)|TC|3|0027|TC|TO3|TO1|||||||
7944|SAINT PAUL (RUE)|B|4|0092|B|TO3|TO1|||||||
7948|SAINT PIERRE (PLACE)|TNO|1|0064|TNO|TO3|TO1|||||||
7952|SAINT PIERRE (QUAI)|TNO|2|0064|TNO|TO3|TO1|||||||
7956|SAINT REMESY (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7960|SAINT RENE (RUE)|B|4|0092|B|TO3|TO1|||||||
7963|SAINT ROCH (IMP)|TR|2|0065|TR|TO3|TO1|||||||
7964|SAINT ROCH (PLACE)|TR|2|0065|TR|TO3|TO1|||||||
7968|SAINT ROCH (RUE)|TR|2|0065|TR|TO3|TO1|||||||
7972|SAINT ROME (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
7976|SAINT SAENS (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
7980|SAINT SAUVEUR (RUE)|TC|1|0027|TC|TO3|TO1|||||||
7984|SAINT SERNIN (PLACE) (1 et 5 à la fin et pairs)|TC|3|0027|TC|TO3|TO1|||||||
7984|SAINT SERNIN (PLACE)  (3)|TNO|1|0064|TNO|TO3|TO1|||||||
7988|SAINT SIMON (RTE)|TO|1|0018|TMI|TO3|TO2|||||||
7992|SAINT SYLVE (RUE)|B|4|0092|B|TO3|TO1|||||||
7996|SAINT THOMAS D'AQUIN (RUE)|TR|2|0065|TR|TO3|TO1|||||||
8000|SAINT TROPEZ (RUE DE)|B|4|0092|B|TO3|TO1|||||||
8003|SAINT VINCENT DE PAUL (RUE)|TN|2|0063|TN|TO3|TO1|||||||
8004|SAINTE ANNE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
8008|SAINTE AUGUSTINE (RUE) (Impairs)|B|4|0092|B|TO3|TO1|||||||
8008|SAINTE AUGUSTINE (RUE) (Pairs)|B|4|0092|B|TO3|TO1|||||||
8012|SAINTE BLANCHE (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
8016|SAINTE CATHERINE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
8020|SAINTE CECILE (PLACE)|TSO|4|0029|TMI|TO3|TO2|||||||
8024|SAINTE CECILE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
8026|SAINTE CLAIRE (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
8028|SAINTE FAMILLE (RUE DE LA)|TNO|4|0064|TNO|TO3|TO1|||||||
8032|SAINTE GENEVIEVE (RUE)|B|4|0092|B|TO3|TO1|||||||
8034|SAINTE GERMAINE (PLACE)|TR|2|0065|TR|TO3|TO1|||||||
8036|SAINTE HELENE (RUE)|B|4|0092|B|TO3|TO1|||||||
8037|SAINT JEAN PAUL II (PARVIS)|TC|3|0027|TC|TO3|TO1|||||||
8040|SAINTE LUCIE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
8044|SAINTE MARGUERITE (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
8048|SAINTE MARIE (RUE)|B|4|0092|B|TO3|TO1|||||||
8052|SAINTE MARTHE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
8056|SAINTE MELANIE (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
8058|SAINTE MERE L' EGLISE (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
8059|SAINTE NATHALIE (RUE)|B|4|0092|B|TO3|TO1|||||||
8060|SAINTE ODILE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
8064|SAINTE PHILOMENE (RUE)|TR|3|0065|TR|TO3|TO1|||||||
8066|PORT SAINT SAUVEUR () (19 à la fin)|TC|1|0027|TC|TO3|TO1|||||||
8066|PORT SAINT SAUVEUR () (1 à 17)|TR|3|0065|TR|TO3|TO1|||||||
8066|PORT SAINT SAUVEUR () (Pairs)|TSE|2|0028|TR|TO3|TO1|||||||
8068|SAINTE SCARBES (PLACE)|TC|1|0027|TC|TO3|TO1|||||||
8071|SAINTE THERESE (IMP)|TNO|2|0064|TNO|TO3|TO1|||||||
8072|SAINTE THERESE (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
8076|SAINTE URSULE (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
8080|SAINTONGE (RUE DE)|TO|1|0018|TMI|TO3|TO2|||||||
8088|SALADE PONSAN (CHEM)|TR|2|0065|TR|TO3|TO1|||||||
8092|SALAMBO (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
8096|SALE (RUE DU)|TC|1|0027|TC|TO3|TO1|||||||
8100|SALENQUES (RUE DES)|TNO|1|0064|TNO|TO3|TO1|||||||
8104|SALIERES (CHEM DE)|TN|3|0063|TN|TO3|TO1|||||||
8108|SALGUES (RUE)|B|4|0092|B|TO3|TO1|||||||
8116|SALIN (PLACE DU) (1 à 15 et 2 à 16A)|TC|1|0027|TC|TO3|TO1|||||||
8116|SALIN (PLACE DU) (17 à la fin et 16T à la fin)|TC|1|0027|TC|TO3|TO1|||||||
8118|SALONIQUE (IMP DE)|B|4|0092|B|TO3|TO1|||||||
8120|SALINIE (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
8124|SALINIE (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
8125|SALVADOR ALLENDE (AVE)|TN|3|0063|TN|TO3|TO1|||||||
8126|SALVADOR DALI (RUE)|TNO|3|0064|TNO|TO3|TO1|||||||
8128|SALVY (RUE)|TN|1|0063|TN|TO3|TO1|||||||
8129|SAMSON (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
8132|SANG DE SERP (CHEM DU) (1 A 123) (2 A 136)|TNO|4|0064|TNO|TO3|TO1|||||||
8136|SANS (AVE)|TO|2|0018|TMI|TO3|TO2|||||||
8140|SANSOU (CHEM)|B|4|0092|B|TO3|TO1|||||||
8144|SAN SUBRA (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
8145|SANTIAGO DU CHILI (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
8145|SANTIAGO DU CHILI (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
8146|SAOUZE LOUNG (AVE DU)|TR|2|0065|TR|TO3|TO1|||||||
8148|SAPINS (RUE DES)|TNO|4|0064|TNO|TO3|TO1|||||||
8149|SARAGOSSE (RUE DE )|B|4|0092|B|TO3|TO1|||||||
8150|SAPPHO (IMP)|TN|3|0063|TN|TO3|TO1|||||||
8151|SARRANGINES (IMP DE)|TR|2|0065|TR|TO3|TO1|||||||
8153|SARAH BERNHARDT (RUE)|TN|3|0063|TN|TO3|TO1|||||||
8154|SARAH BERNHARDT (IMP)|TN|3|0063|TN|TO3|TO1|||||||
8156|SARTHE (RUE DE LA)|TSO|4|0029|TMI|TO3|TO2|||||||
8160|SAUDRUNE (CHEM DE LA)|TSO|4|0029|TMI|TO3|TO2|||||||
8161|SATELLITES (RUE DES)|TR|4|0065|TR|TO3|TO1|||||||
8162|SAUGES (CHEM DES)|TR|2|0065|TR|TO3|TO1|||||||
8164|SAULES (RUE DES)|TC|1|0027|TC|TO3|TO1|||||||
8168|SAUNIERE (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
8172|SAURINES (RUE)|B|4|0092|B|TO3|TO1|||||||
8180|SAUVEGRAIN (PLACE)|TO|3|0018|TMI|TO3|TO2|||||||
8184|SAVIT (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
8188|SAVOIE (AVE DE)|TSE|4|0028|TR|TO3|TO1|||||||
8192|SCABIEUSES (CHEM DES)|TO|3|0018|TMI|TO3|TO2|||||||
8193|SCIENCES APPLIQUEES (ALL DES)|TR|4|0065|TR|TO3|TO1|||||||
8196|SCOUTS (RUE DES)|TNO|4|0064|TNO|TO3|TO1|||||||
8200|SEBASTOPOL (IMP DE)|TNO|4|0064|TNO|TO3|TO1|||||||
8204|SEBASTOPOL (RUE DE)|TNO|4|0064|TNO|TO3|TO1|||||||
8208|SEINE (RUE DE LA)|TSO|4|0029|TMI|TO3|TO2|||||||
8212|SEMINAIRE (CHEM DU)|TN|3|0063|TN|TO3|TO1|||||||
8213|SEMINAIRE (IMP DU)|TN|3|0063|TN|TO3|TO1|||||||
8216|SENECHAL (RUE DU)|TC|3|0027|TC|TO3|TO1|||||||
